"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"OTU_7468","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia",""
"OTU_753","Fungi","Ascomycota","Sordariomycetes","Sordariales","","",""
"OTU_6586","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","","",""
"OTU_6696","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis",""
"OTU_7034","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_875","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Goffeauzyma","Goffeauzyma gastrica "
"OTU_2446","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella",""
"OTU_5654","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_5983","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella","Septoriella hibernica "
"OTU_2571","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_6821","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraphaeosphaeria",""
"OTU_4485","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_3297","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Mycosphaerella cruenta ",""
"OTU_2707","Fungi","","","","","",""
"OTU_5001","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Teichosporaceae","Teichospora","Teichospora quercus "
"OTU_6823","Fungi","Ascomycota","Sordariomycetes","Sordariales","","",""
"OTU_1925","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Nigrogranaceae","Nigrograna","Nigrograna jinghongensis "
"OTU_3478","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Dentocorticium","Dentocorticium portoricense "
"OTU_5615","Fungi","","","","","",""
"OTU_4489","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Setophoma",""
"OTU_3277","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","","",""
"OTU_6307","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_1365","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Panaeolus",""
"OTU_6558","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria",""
"OTU_338","Fungi","Ascomycota","Sordariomycetes","","Junewangiaceae","",""
"OTU_2681","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","",""
"OTU_3342","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Lopharia","Lopharia cinerascens "
"OTU_4913","Fungi","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae","Sawadaea","Sawadaea bicornis "
"OTU_6973","Fungi","Ascomycota","","","","",""
"OTU_3388","Fungi","Ascomycota","","","","",""
"OTU_4532","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","",""
"OTU_6975","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Pseudosydowia","Pseudosydowia louisecottisiae "
"OTU_3365","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora","Stagonospora pseudoperfecta "
"OTU_3981","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces","Wickerhamomyces anomalus "
"OTU_6503","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_1994","Fungi","","","","","",""
"OTU_7474","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Hymenoscyphus",""
"OTU_3650","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria","Beauveria pseudobassiana "
"OTU_772","Fungi","Ascomycota","Eurotiomycetes","Onygenales","","",""
"OTU_2985","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum",""
"OTU_5728","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Teratosphaeria",""
"OTU_1244","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula",""
"OTU_5135","Fungi","","","","","",""
"OTU_3922","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Lasiosphaeris",""
"OTU_4970","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","Leucosporidiaceae","Leucosporidium","Leucosporidium fragarium "
"OTU_2550","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Dichotomopilus","Dichotomopilus erectus "
"OTU_2672","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_4791","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","Plectosphaerella sinensis "
"OTU_4789","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Ruineniaceae","Ruinenia","Ruinenia clavata "
"OTU_2675","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Choanephoraceae","Blakeslea","Blakeslea trispora "
"OTU_5895","Fungi","Ascomycota","Leotiomycetes","","","",""
"OTU_7479","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Acidea","Acidea extrema "
"OTU_7127","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","Hannaella phetchabunensis "
"OTU_6874","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Ramularia",""
"OTU_4906","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Punctulariaceae","Punctularia","Punctularia strigosozonata "
"OTU_499","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Zopfiella",""
"OTU_3616","Fungi","Basidiomycota","Tremellomycetes","","","",""
"OTU_7334","Fungi","Basidiomycota","Exobasidiomycetes","Tilletiales","Tilletiaceae","Tilletia",""
"OTU_5352","Fungi","Ascomycota","Sordariomycetes","Sordariales","","",""
"OTU_4786","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_5851","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Globoramichloridium","Globoramichloridium indicum "
"OTU_4665","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma fimeti "
"OTU_4074","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Uwebraunia","Uwebraunia dekkeri "
"OTU_4682","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Neocosmospora","Neocosmospora tenuicristata "
"OTU_5358","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma dimennae "
"OTU_7393","Fungi","","","","","",""
"OTU_6605","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora",""
"OTU_4551","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_5608","Fungi","Ascomycota","Leotiomycetes","","","",""
"OTU_2659","Fungi","Ascomycota","Dothideomycetes","Myriangiales","Myriangiaceae","Myriangium",""
"OTU_7326","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria",""
"OTU_5929","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Strelitzianaceae","Strelitziana",""
"OTU_1086","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","",""
"OTU_6080","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_688","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Veronaeopsis",""
"OTU_4515","Fungi","","","","","",""
"OTU_5406","Fungi","Ascomycota","","","","",""
"OTU_4065","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_3263","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Stomiopeltis",""
"OTU_4942","Fungi","Basidiomycota","Exobasidiomycetes","Entylomatales","Entylomataceae","Entyloma","Entyloma bullosum "
"OTU_2035","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Sclerostagonospora",""
"OTU_3104","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","","",""
"OTU_5149","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","",""
"OTU_2838","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","",""
"OTU_4346","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Ramichloridium",""
"OTU_5137","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","Periconia echinochloae "
"OTU_4223","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_5468","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Stephanosporaceae","",""
"OTU_5113","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_2754","Fungi","Ascomycota","Dothideomycetes","Phaeothecales","Phaeothecaceae","",""
"OTU_1165","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Metschnikowiaceae","Clavispora","Clavispora lusitaniae "
"OTU_4380","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella",""
"OTU_5377","Fungi","","","","","",""
"OTU_6952","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_5752","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Pseudoophiobolus","Pseudoophiobolus italicus "
"OTU_7471","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_4319","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","Helicogloea",""
"OTU_3579","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",""
"OTU_5111","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","",""
"OTU_2240","Fungi","Ascomycota","","","","",""
"OTU_3743","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Chaetothyriaceae","Ceramothyrium",""
"OTU_7647","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Arnium",""
"OTU_4752","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium",""
"OTU_5780","Fungi","Ascomycota","Lecanoromycetes","","","",""
"OTU_2901","Fungi","","","","","",""
"OTU_4464","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Neofavolus",""
"OTU_1639","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",""
"OTU_3296","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","Sarocladium","Sarocladium summerbellii "
"OTU_6776","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Acrodontium",""
"OTU_6351","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",""
"OTU_6780","Fungi","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae","Golovinomyces","Golovinomyces asperifolii "
"OTU_7024","Fungi","","","","","",""
"OTU_1513","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Furcasterigmium","Furcasterigmium furcatum "
"OTU_7723","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","",""
"OTU_5639","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Annulohypoxylon","Annulohypoxylon truncatum "
"OTU_5657","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",""
"OTU_4502","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Cistella",""
"OTU_2136","Fungi","Ascomycota","Leotiomycetes","Rhytismatales","Rhytismataceae","Lophodermium",""
"OTU_3507","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Ramichloridium","Ramichloridium cucurbitae "
"OTU_7342","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","",""
"OTU_2621","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Valsaceae","Cytospora",""
"OTU_7536","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","",""
"OTU_6771","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","","",""
"OTU_1115","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_4225","Fungi","Ascomycota","Sordariomycetes","Xylariales","Bartaliniaceae","Bartalinia","Bartalinia robillardoides "
"OTU_849","Fungi","Basidiomycota","Microbotryomycetes","","","",""
"OTU_5355","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","","",""
"OTU_4952","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","",""
"OTU_5621","Fungi","","","","","",""
"OTU_3372","Fungi","Ascomycota","","","","",""
"OTU_4145","Fungi","","","","","",""
"OTU_6361","Fungi","Basidiomycota","Exobasidiomycetes","","","",""
"OTU_157","Fungi","Ascomycota","Sordariomycetes","Papulosaceae","Wongia","",""
"OTU_3445","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Pseudoophiobolus",""
"OTU_286","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_6349","Fungi","","","","","",""
"OTU_3541","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",""
"OTU_341","Fungi","Ascomycota","Sordariomycetes","Branch06","","",""
"OTU_4618","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","",""
"OTU_7792","Fungi","","","","","",""
"OTU_3274","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia",""
"OTU_6310","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma dimennae "
"OTU_5454","Fungi","","","","","",""
"OTU_2072","Fungi","Basidiomycota","Cystobasidiomycetes","Sakaguchiales","Sakaguchiaceae","Sakaguchia",""
"OTU_4703","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","","Diutina","Diutina catenulata "
"OTU_6841","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia",""
"OTU_1208","Fungi","Ascomycota","","","","",""
"OTU_5231","Fungi","Ascomycota","","","","",""
"OTU_1981","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Ramularia",""
"OTU_723","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Magnaporthiopsis","Magnaporthiopsis incrustans "
"OTU_6726","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Perusta",""
"OTU_5177","Fungi","Ascomycota","","","","",""
"OTU_7016","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_7172","Fungi","","","","","",""
"OTU_438","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae","Cirrenalia",""
"OTU_873","Fungi","","","","","",""
"OTU_5541","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum coccodes "
"OTU_5965","Fungi","","","","","",""
"OTU_4297","Fungi","Ascomycota","Sordariomycetes","","","",""
"OTU_5455","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","",""
"OTU_7020","Fungi","Basidiomycota","Cystobasidiomycetes","","","",""
"OTU_5936","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_4114","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","",""
"OTU_4615","Fungi","Ascomycota","Leotiomycetes","Helotiales","Mollisiaceae","Mollisia",""
"OTU_7689","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_4011","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Teratosphaeria",""
"OTU_893","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium",""
"OTU_938","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","","",""
"OTU_5950","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Pachyramichloridium","Pachyramichloridium pini "
"OTU_4803","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Alfaria",""
"OTU_3125","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Neocercospora","Neocercospora ammicola "
"OTU_6485","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_4337","Fungi","Ascomycota","","","","",""
"OTU_5716","Fungi","","","","","",""
"OTU_3779","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_5487","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Gnomoniaceae","Ophiognomonia","Ophiognomonia intermedia "
"OTU_3557","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia",""
"OTU_4003","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","",""
"OTU_1712","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia","Dioszegia takashimae "
"OTU_6397","Fungi","","","","","",""
"OTU_3400","Fungi","Ascomycota","","","","",""
"OTU_3189","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_4090","Fungi","Ascomycota","","","","",""
"OTU_7700","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_6481","Fungi","Ascomycota","","","","",""
"OTU_5172","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Lachnella",""
"OTU_4706","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Neodevriesiaceae","Neodevriesia","Neodevriesia poagena "
"OTU_2229","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Phomopsis","Phomopsis vexans "
"OTU_5145","Fungi","Ascomycota","Sordariomycetes","Diaporthales","","",""
"OTU_5646","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Cistella",""
"OTU_3802","Fungi","","","","","",""
"OTU_5869","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_4295","Fungi","","","","","",""
"OTU_7028","","","","","","",""
"OTU_6244","Fungi","","","","","",""
"OTU_7423","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_5755","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Incrustoporiaceae","Skeletocutis","Skeletocutis chrysella "
"OTU_6375","Fungi","Ascomycota","","","","",""
"OTU_1714","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","",""
"OTU_2669","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_1374","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Pseudocoleophoma","Pseudocoleophoma polygonicola "
"OTU_3477","Fungi","Ascomycota","Lecanoromycetes","","","",""
"OTU_1342","Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"OTU_7762","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Phleogenaceae","",""
"OTU_6282","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_6028","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","","",""
"OTU_5438","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","",""
"OTU_7346","Fungi","","","","","",""
"OTU_5934","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_4357","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria molesta "
"OTU_974","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","",""
"OTU_6717","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_7761","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia heteropogonis "
"OTU_4564","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Gymnopus",""
"OTU_5773","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Hymenochaetopsis",""
"OTU_2146","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"OTU_5481","Fungi","Basidiomycota","Agaricomycetes","Russulales","","",""
"OTU_835","Fungi","Basidiomycota","Tremellomycetes","","","",""
"OTU_4953","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_4854","Fungi","Ascomycota","","","","",""
"OTU_3134","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia",""
"OTU_6369","Fungi","","","","","",""
"OTU_4598","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_3984","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Rhizoctonia",""
"OTU_1485","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Cystofilobasidiaceae","Cystofilobasidium",""
"OTU_4209","Fungi","Ascomycota","Sordariomycetes","Hypocreales","","",""
"OTU_4773","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","Cladosporium subuliforme "
"OTU_7343","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_6306","Fungi","","","","","",""
"OTU_6060","Fungi","Ascomycota","","","","",""
"OTU_2946","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",""
"OTU_4198","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeriopsis",""
"OTU_6530","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_7258","Fungi","","","","","",""
"OTU_2122","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",""
"OTU_6212","Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"OTU_1190","Fungi","Basidiomycota","Cystobasidiomycetes","Erythrobasidiales","","",""
"OTU_4510","Fungi","","","","","",""
"OTU_4621","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Kondoaceae","Kondoa",""
"OTU_7194","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_3141","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleraceae","Genolevuria",""
"OTU_2820","Fungi","Basidiomycota","Exobasidiomycetes","Tilletiales","Tilletiaceae","Tilletia",""
"OTU_5958","Fungi","","","","","",""
"OTU_1997","Fungi","Ascomycota","Leotiomycetes","Helotiales","","Chalara",""
"OTU_1615","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Diplodia","Diplodia scrobiculata "
"OTU_5769","Fungi","","","","","",""
"OTU_6069","Fungi","Ascomycota","","","","",""
"OTU_5071","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum",""
"OTU_6616","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Microcyclosporella","Microcyclosporella mali "
"OTU_6105","Fungi","Basidiomycota","Agaricomycetes","","Xenasmatella","",""
"OTU_5205","Fungi","Basidiomycota","Cystobasidiomycetes","Erythrobasidiales","Erythrobasidiaceae","Erythrobasidium","Erythrobasidium elongatum "
"OTU_2445","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","Phaeosphaeria fuckelii "
"OTU_3228","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Hormonema",""
"OTU_3826","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","","Candida","Candida parapsilosis "
"OTU_5727","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella","Didymella glomerata "
"OTU_3420","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Setoseptoria","Setoseptoria arundelensis "
"OTU_5101","Fungi","","","","","",""
"OTU_7410","Fungi","","","","","",""
"OTU_4082","Fungi","","","","","",""
"OTU_1410","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","",""
"OTU_7520","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_6716","Fungi","Ascomycota","","","Hormodochis","Hormodochis aggregata ",""
"OTU_2025","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces","Debaryomyces prosopidis "
"OTU_7224","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",""
"OTU_7032","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","",""
"OTU_3441","Fungi","Ascomycota","Dothideomycetes","Acrospermales","Acrospermaceae","Acrospermum",""
"OTU_6596","Fungi","Ascomycota","Lecanoromycetes","","","",""
"OTU_6858","Fungi","","","","","",""
"OTU_5484","Fungi","","","","","",""
"OTU_7620","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Diplomitoporus","Diplomitoporus overholtsii ",""
"OTU_2383","Fungi","Ascomycota","","","","",""
"OTU_2815","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Neoantennariellaceae","",""
"OTU_6053","Fungi","Basidiomycota","Cystobasidiomycetes","","Symmetrosporaceae","Symmetrospora",""
"OTU_2398","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",""
"OTU_5891","Fungi","","","","","",""
"OTU_6761","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Hirsutella","Hirsutella lecaniicola "
"OTU_2297","Fungi","","","","","",""
"OTU_811","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","",""
"OTU_4874","Fungi","Ascomycota","Dothideomycetes","Myriangiales","Elsinoaceae","Elsinoe",""
"OTU_7422","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_7278","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","",""
"OTU_5996","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",""
"OTU_6859","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma",""
"OTU_3909","Fungi","Ascomycota","Sordariomycetes","Amphisphaeriales","Discosiaceae","Discosia",""
